ReferencedObjectDB,ReferencedObjectSchema,ReferencedObjectName,ReferencingObject,ReferencingObjectDB,ReferencingObjectSchema,ReferencingObjectName
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_Project
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_Project
BI_PRD_DWH,dm,DimProjectStructuur,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_Project
BI_PRD_DWH,dm,FctBoekenlijst_EAN,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_WELZIJN
BI_PRD_DWH,dwh,MethodeMarkt,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_WELZIJN
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,View_Boekenlijst_BO_EAN_WELZIJN
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dbo,View_DimArtikelType,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dbo,View_DimProjectStructuur,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dwh,Opleidingen,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dm,DimMethodeMarkt,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dm,FctBoekenlijst_EAN,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dbo,View_DimGeneriekMethode,BI_PRD_DWH,dbo,View_Boekenlijst_MBO_EAN
BI_PRD_DWH,dwh,Boekenlijst,BI_PRD_DWH,dbo,View_Boekenlijst_Response
BI_PRD_DWH,dwh,Boekenlijst,BI_PRD_DWH,dbo,View_Boekenlijst_Response_Historisch
BI_PRD_DWH,dwh,Boekenlijst,BI_PRD_DWH,dbo,View_Boekenlijst_Response_Historisch_Pivot
BI_PRD_DWH,dbo,View_Boekenlijst_Response,BI_PRD_DWH,dbo,View_Boekenlijst_Response_laatste
BI_PRD_DWH,dbo,View_Contact_Adres,BI_PRD_DWH,dbo,View_Carmel_BFC
BI_PRD_DWH,dm,DimContactPersoon,BI_PRD_DWH,dbo,View_Carmel_BFC
BI_PRD_DWH,dwh,BedrijfsFunctie,BI_PRD_DWH,dbo,View_Carmel_BFC
BI_PRD_DWH,dbo,View_DimCrmAccount,BI_PRD_DWH,dbo,View_Carmel_BFC
BI_PRD_DWH,dbo,View_DimCrmAccountKort,BI_PRD_DWH,dbo,View_Carmel_Doelgroep
BI_PRD_DWH,dbo,View_Carmel_VK,BI_PRD_DWH,dbo,View_Carmel_Doelgroep
BI_PRD_DWH,dm,hub_CRMFeedDoelgroepData,BI_PRD_DWH,dbo,View_Carmel_Doelgroep
BI_PRD_DWH,dbo,View_DimCrmAccountKort,BI_PRD_DWH,dbo,View_Carmel_ID
